id	notable_types
/m/02z40l0	/people/person,/sports/pro_athlete,/soccer/football_player
/m/02z41hy	/people/person,/olympics/olympic_athlete,/sports/pro_athlete,/government/politician
/m/02z41s5	/organization/organization,/business/business_operation,/business/employer
/m/02z43d4	
/m/02z44w1	/location/location,/architecture/skyscraper,/architecture/building,/architecture/structure,/projects/project_focus
/m/02z4691	/music/composition
/m/02z48wv	
/m/02z492q	/sports/pro_athlete,/people/person,/sports/cyclist
/m/02z49f0	/sports/pro_athlete,/people/person,/soccer/football_player
/m/02z4_fp	/fictional_universe/fictional_character,/tv/tv_character
/m/02z4czk	/book/magazine,/book/periodical
/m/02z4gk_	/royalty/noble_title
/m/02z4hfl	/visual_art/artwork
/m/02z4jqx	/book/author,/people/person
/m/02z4lbw	/sports/tournament_event_competition,/time/event
/m/02z4mg_	/rail/railway,/location/location
/m/02z4mxr	/people/person
/m/02z4n3m	/film/film
/m/02z4r2v	/geography/body_of_water,/geography/geographical_feature,/location/location,/geography/river
/m/02z4r4	
/m/02z4vxn	/people/person,/people/deceased_person,/government/politician,/government/u_s_congressperson
/m/02z4vz0	/organization/organization
/m/02z4zww	/people/person
/m/02z5062	/metropolitan_transit/transit_line
/m/02z51mr	
/m/02z52tw	/people/deceased_person,/people/person
/m/02z53c1	
/m/02z5489	/people/person,/olympics/olympic_athlete,/sports/pro_athlete
/m/02z54_z	/film/actor,/people/deceased_person,/influence/influence_node,/people/person
/m/02z54ht	
/m/02z55db	/architecture/building,/projects/project_focus,/location/location,/base/usnris/nris_listing,/architecture/structure,/protected_sites/listed_site
/m/02z56kg	/location/location
/m/02z59ck	/people/person,/music/conductor
/m/02z5_0r	/people/person
/m/02z5_z_	
/m/02z5cmp	/people/person,/military/military_person
/m/02z5ftj	/business/employer,/education/school,/organization/organization,/education/educational_institution
/m/02z5g8_	/location/location,/geography/island,/geography/geographical_feature
/m/02z5kzx	/book/author,/people/person
/m/02z5l19	/people/deceased_person,/people/person
/m/02z5l5s	
/m/02z5mhy	
/m/02z5ms5	/location/dated_location,/location/citytown,/location/location,/location/statistical_region
/m/02z5n2j	/location/location
/m/02z5n8f	/location/citytown,/location/location,/location/dated_location,/location/statistical_region
/m/02z5r1s	/location/location,/location/citytown,/location/dated_location,/location/statistical_region
/m/02z5sgw	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z5sr3	/organization/organization,/business/employer,/education/educational_institution
/m/02z5ty8	
/m/02z5v6x	/people/deceased_person,/government/politician,/people/person
/m/02z5wdc	/people/person,/people/deceased_person,/government/politician
/m/02z5xhj	/biology/organism_classification
/m/02z5xqd	/transportation/road,/location/location
/m/02z5yh7	/location/location,/transportation/road
/m/02z5z0f	/transportation/road,/location/location
/m/02z5zsv	/location/location
/m/02z614v	/people/person
/m/02z62vr	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02z631m	/location/location
/m/02z64gq	
/m/02z6784	/government/government_office_or_title
/m/02z67j1	/music/album,/music/soundtrack
/m/02z68q6	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02z69bh	/people/person,/tv/tv_personality
/m/02z6_2m	
/m/02z6c1v	/organization/organization
/m/02z6f8p	/american_football/football_player,/sports/pro_athlete,/people/person
/m/02z6gqr	/people/person
/m/02z6jt2	
/m/02z6k	/time/day_of_year
/m/02z6s4w	/location/citytown,/location/dated_location,/location/location,/location/statistical_region
/m/02z6sft	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02z6t9_	/location/citytown,/location/location,/location/dated_location,/location/statistical_region
/m/02z6tbb	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02z6wy3	
/m/02z6y29	/sports/pro_athlete,/people/person,/olympics/olympic_athlete
/m/02z6y6s	/olympics/olympic_athlete,/sports/pro_athlete,/people/person
/m/02z6yth	
/m/02z6zq7	/time/recurring_event
/m/02z705h	/music/album
/m/02z72k9	/people/person,/people/deceased_person
/m/02z76qz	
/m/02z77mh	
/m/02z7_7f	/biology/organism_classification
/m/02z7brz	/location/dated_location,/location/citytown,/location/statistical_region,/location/location
/m/02z7dcy	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02z7f7m	/location/citytown,/location/location,/location/dated_location,/location/statistical_region
/m/02z7ffl	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z7gjs	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z7hv8	
/m/02z7hzr	/location/location,/location/statistical_region
/m/02z7j3x	
/m/02z7l21	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02z7m4v	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02z7mk3	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z7mxg	/user/robert/performance/performance_venue
/m/02z7n3b	
/m/02z7nr	/organization/organization,/business/business_operation,/business/employer
/m/02z7nr8	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02z7p4	/organization/organization
/m/02z7ppk	/people/person,/book/author,/education/academic
/m/02z7qnv	/location/citytown,/location/location,/location/dated_location,/location/statistical_region
/m/02z7vcq	/organization/organization,/business/business_operation,/business/employer
/m/02z7w8y	/people/person
/m/02z7wjv	
/m/02z7y72	/religion/religious_leader,/people/deceased_person,/people/person
/m/02z7z9w	/biology/organism_classification
/m/02z7zv0	/biology/organism_classification
/m/02z80qy	/biology/organism_classification
/m/02z81mg	/sports/sports_league,/organization/organization,/baseball/baseball_league,/business/employer
/m/02z82g8	/people/person,/sports/pro_athlete,/people/measured_person,/baseball/baseball_player
/m/02z83rw	/architecture/structure,/location/location,/projects/project_focus,/transportation/bridge
/m/02z85cv	/people/person,/people/deceased_person
/m/02z85n2	/people/person
/m/02z86_d	
/m/02z8702	
/m/02z8bv7	/music/album
/m/02z8cv_	/people/deceased_person,/people/person
/m/02z8d59	
/m/02z8d9s	/people/deceased_person,/people/person,/olympics/olympic_athlete,/sports/pro_athlete
/m/02z8dkp	/location/location,/location/statistical_region
/m/02z8g1w	/base/nascar/nascar_race_instance,/time/event
/m/02z8hr7	/government/election,/time/event
/m/02z8jc6	/location/dated_location,/location/location,/location/statistical_region,/location/citytown
/m/02z8jpj	
/m/02z8ljc	/organization/organization,/business/employer,/sports/sports_league,/baseball/baseball_league
/m/02z8m27	/book/author,/people/person
/m/02z8m6q	/people/person,/tv/tv_actor,/film/actor
/m/02z8m_t	/fictional_universe/work_of_fiction,/book/written_work,/book/book
/m/02z8mhn	/people/person,/book/author
/m/02z8p91	/government/politician,/people/deceased_person,/people/person
/m/02z8qgw	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02z8qr3	/people/person,/royalty/noble_person
/m/02z8ry8	
/m/02z8twk	/location/location
/m/02z8v0q	/biology/organism_classification
/m/02z8vkh	/geography/body_of_water,/location/location,/geography/geographical_feature,/geography/river
/m/02z8w7v	/people/person,/people/deceased_person
/m/02z8w9	/music/festival
/m/02z8xpx	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02z8ylf	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02z8zl3	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02z8zyg	/location/statistical_region,/location/dated_location,/location/citytown,/location/location
/m/02z90vr	/location/citytown,/location/statistical_region,/location/location,/location/dated_location
/m/02z911m	
/m/02z92c7	/music/album
/m/02z93p	/sports/sports_team
/m/02z93s6	/location/dated_location,/location/location,/location/statistical_region,/location/citytown
/m/02z95d5	/people/deceased_person,/people/person
/m/02z96xn	/location/location,/location/statistical_region,/location/citytown,/location/dated_location
/m/02z96z0	/location/citytown,/location/dated_location,/location/statistical_region,/location/location
/m/02z97vy	/location/citytown,/location/dated_location,/location/statistical_region,/location/location
/m/02z981t	/location/location,/location/dated_location,/location/citytown,/location/statistical_region
/m/02z98rg	/location/citytown,/location/dated_location,/location/statistical_region,/location/location
/m/02z9_2b	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z9_d_	/people/person,/people/deceased_person,/government/politician,/government/u_s_congressperson
/m/02z9_q8	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02z9f5g	/music/composition
/m/02z9fgd	/film/film,/media_common/netflix_title
/m/02z9hcz	/location/location,/location/statistical_region,/location/citytown,/location/dated_location
/m/02z9hk	/geography/geographical_feature,/geography/mountain_range,/location/location
/m/02z9k8w	/architecture/structure,/projects/project_focus,/architecture/building,/location/location
/m/02z9lqy	/protected_sites/listed_site,/location/location
/m/02z9mmg	
/m/02z9ng8	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02z9nzh	/music/composition
/m/02z9p3n	/location/location,/location/statistical_region,/location/dated_location,/location/citytown
/m/02z9p50	/location/dated_location,/location/citytown,/location/location,/location/statistical_region
/m/02z9ryq	/location/dated_location,/location/location,/location/statistical_region,/location/citytown
/m/02z9s4l	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z9s_1	/music/artist,/music/musical_group,/internet/social_network_user
/m/02z9tdt	/location/statistical_region,/location/citytown,/location/location,/location/dated_location
/m/02z9vxz	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02z9wg4	/location/dated_location,/location/citytown,/location/statistical_region,/location/location
/m/02z9wth	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02z9xn9	/location/statistical_region,/location/citytown,/location/location,/location/dated_location
/m/02z9yyx	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02z9z09	/location/statistical_region,/location/location,/location/dated_location,/location/citytown
/m/02z9z4s	/location/citytown,/location/dated_location,/location/location,/location/statistical_region
/m/02z9zh2	/sports/pro_athlete,/people/person,/olympics/olympic_athlete
/m/02z_18	/location/location
/m/02z_l82	/business/job_title
/m/02zb0z4	/location/location,/location/statistical_region,/location/citytown,/location/dated_location
/m/02zb21x	/location/location,/location/citytown,/location/statistical_region,/location/dated_location
/m/02zb2rk	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02zb52v	/location/statistical_region,/location/citytown,/location/dated_location,/location/location
/m/02zb7xy	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02zb83t	/location/statistical_region,/location/dated_location,/location/citytown,/location/location
/m/02zb89p	/biology/organism_classification
/m/02zbblx	/location/statistical_region,/location/location,/location/citytown,/location/dated_location
/m/02zbbw4	/location/dated_location,/location/citytown,/location/statistical_region,/location/location
/m/02zbc_l	/location/location,/location/citytown,/location/dated_location,/location/statistical_region
/m/02zbchf	/location/citytown,/location/dated_location,/location/statistical_region,/location/location
/m/02zbdb7	/film/film
/m/02zbfzw	/music/album
/m/02zbg1	/base/crime/lawyer,/people/person,/event/disaster_victim,/user/narphorium/people/nndb_person,/people/deceased_person,/government/politician
/m/02zbg18	/music/album
/m/02zbhtp	/cvg/computer_videogame
/m/02zbkw0	/people/deceased_person,/people/person
/m/02zblsy	
/m/02zbmb3	/people/person,/people/deceased_person,/sports/pro_athlete,/soccer/football_player
/m/02zbnvl	/people/deceased_person,/people/person
/m/02zbwc	
/m/02zd3qn	/business/employer
/m/02zhmg	
/m/02zhsc	/medicine/icd_9_cm_classification,/biology/organism_classification,/medicine/disease_cause,/medicine/risk_factor
/m/02zjrw	/user/joshuamclark/default_domain/bird,/base/birdwatching/checklist_bird,/biology/organism_classification
/m/02zkp02	/user/ninjascience/default_domain/anime_manga_product
/m/02zps7	/tv/tv_actor,/music/artist,/tv/tv_program_creator,/film/director,/music/guitarist,/music/group_member,/film/actor,/people/person,/film/person_or_entity_appearing_in_film
/m/02zrth	/education/academic,/people/person,/people/deceased_person
/m/02zsq7	/royalty/noble_person,/people/person,/people/deceased_person
/m/02zxjyl	/business/employer,/organization/organization,/business/business_operation
/m/02zym7	/location/location,/geography/river,/geography/body_of_water,/geography/geographical_feature
/m/02zyns	/geography/geographical_feature,/geography/river,/location/location,/geography/body_of_water
/m/02zz8d	
/m/02zzm_	/tv/tv_program_guest,/people/person,/government/u_s_congressperson,/tv/tv_actor,/government/politician,/user/narphorium/people/nndb_person
/m/030015q	/media_common/creative_work,/music/release
/m/03007cn	/media_common/creative_work,/music/release,/music/release_component
/m/03009cc	/media_common/creative_work,/music/release
/m/03009v8	/music/release,/media_common/creative_work
/m/0300_6f	/music/release,/media_common/creative_work
/m/0300_sz	/music/release,/media_common/creative_work
/m/0300b4f	/music/release,/media_common/creative_work
/m/0300gh7	/music/release,/media_common/creative_work
/m/0300j7	/tv/tv_actor,/people/person,/award/award_winner,/award/award_nominee,/influence/influence_node,/film/actor,/film/person_or_entity_appearing_in_film
/m/0300kf_	/media_common/creative_work,/music/release
/m/0300ks	/base/dancingwiththestars/contestant,/user/narphorium/people/nndb_person,/people/person,/tv/tv_program_guest,/tv/tv_actor,/tv/tv_personality,/film/actor
/m/0300l5k	/media_common/creative_work,/music/release
/m/0300m3v	/media_common/creative_work,/music/release
/m/0300v26	/media_common/creative_work,/music/release
/m/0300v_s	/media_common/creative_work,/music/release_component,/music/release
/m/0300vqg	/music/release,/media_common/creative_work
/m/0300x_h	/music/release_component,/music/release,/media_common/creative_work
/m/0300y_5	/media_common/creative_work,/music/release
/m/0300zjt	/media_common/creative_work,/music/release
/m/03010ys	/media_common/creative_work,/music/release
/m/03016xq	/media_common/creative_work,/music/release
/m/0301_xs	/music/release,/media_common/creative_work
/m/0301c1n	/music/release,/media_common/creative_work
/m/0301dmn	/music/release,/media_common/creative_work
/m/0301dpl	/music/release,/media_common/creative_work
/m/0301f8h	/media_common/creative_work,/music/release
/m/0301gwf	/media_common/creative_work,/music/release
/m/0301l4h	/media_common/creative_work,/music/release,/music/release_component
/m/0301p_r	/music/release,/media_common/creative_work
/m/0301pnh	/media_common/creative_work,/music/release
/m/0301wtk	/media_common/creative_work,/music/release
/m/0301xt	/people/canadian_aboriginal_group,/people/ethnicity
/m/03020lx	/music/release,/media_common/creative_work
/m/03021_l	/media_common/creative_work,/music/release
/m/03022_9	/media_common/creative_work,/music/release
/m/03023gz	/media_common/creative_work,/music/release
/m/03025c5	/music/release,/media_common/creative_work
/m/03026s4	/media_common/creative_work,/music/release
/m/03029q4	/media_common/creative_work,/music/release
/m/0302d08	/media_common/creative_work,/music/release
/m/0302d1t	/music/release,/media_common/creative_work
/m/0302hm6	/media_common/creative_work,/music/release
/m/0302htn	/music/release,/music/release_component,/media_common/creative_work
/m/0302kh	/location/location,/metropolitan_transit/transit_stop
/m/0302lx7	/media_common/creative_work,/music/release_component,/music/release
/m/0302vr_	/media_common/creative_work,/music/release
/m/03031z8	/music/release,/media_common/creative_work
/m/0303_dy	/media_common/creative_work,/music/release
/m/0303gfj	/media_common/creative_work,/music/release
/m/0303h8t	/media_common/creative_work,/music/release
/m/0303jdj	/music/release,/media_common/creative_work
/m/0303t9n	/media_common/creative_work,/music/release
/m/03041y5	/music/release,/media_common/creative_work
/m/03043hr	/media_common/creative_work,/music/release
/m/03047_b	/media_common/creative_work,/music/release
/m/03047mw	/media_common/creative_work,/music/release
/m/0304bpl	/music/release,/media_common/creative_work
/m/0304c7_	/music/release,/media_common/creative_work
/m/0304ds_	/music/release,/media_common/creative_work
/m/0304lm7	/media_common/creative_work,/music/release
/m/0304mm_	/music/release,/media_common/creative_work
/m/0304nnh	/music/release,/media_common/creative_work
/m/0304p_g	/media_common/creative_work,/music/release
/m/0304qb2	/music/release,/media_common/creative_work
/m/0304sv	/location/statistical_region,/location/administrative_division,/location/location,/location/ca_census_division,/location/dated_location
/m/0304tjh	/media_common/creative_work,/music/release
/m/0304vrv	/music/release,/media_common/creative_work
/m/0304whh	/media_common/creative_work,/music/release
/m/0304xfs	/media_common/creative_work,/music/release
/m/03051gz	/media_common/creative_work,/music/release
/m/030549y	/music/release,/media_common/creative_work
/m/0305626	/media_common/creative_work,/music/release
/m/03057cz	/music/release,/media_common/creative_work
/m/0305j0g	/media_common/creative_work,/music/release
/m/0305jx7	/media_common/creative_work,/music/release_component,/music/release
/m/0305lgt	/media_common/creative_work,/music/release
/m/0305sss	/music/release,/media_common/creative_work
/m/0305vhy	/music/release,/media_common/creative_work
/m/0305zhc	/music/release,/media_common/creative_work
/m/03060g0	/media_common/creative_work,/music/release
/m/03061xk	/media_common/creative_work,/music/release
/m/03065v	/location/administrative_division,/location/ca_census_division,/location/location,/location/dated_location,/location/statistical_region
/m/03065zr	/music/release,/media_common/creative_work
/m/030668k	/music/release,/media_common/creative_work
/m/03066mf	/music/release,/media_common/creative_work
/m/03067_y	/music/release_component,/media_common/creative_work,/music/release
/m/03067g7	/music/release,/media_common/creative_work
/m/0306ff7	/music/release,/media_common/creative_work
/m/0306h2m	/media_common/creative_work,/music/release
/m/0306nff	/music/release,/media_common/creative_work
/m/0306t9c	/media_common/creative_work,/music/release
/m/03071d8	/media_common/creative_work,/music/release
/m/0307_7j	/music/release,/media_common/creative_work
/m/0307g3_	/media_common/creative_work,/music/release
/m/0307jj9	/music/release,/media_common/creative_work
/m/0307pr1	/music/release,/media_common/creative_work
/m/0307qqx	/media_common/creative_work,/music/release
/m/0307shs	/media_common/creative_work,/music/release
/m/0307vb9	/media_common/creative_work,/music/release
/m/0307y4	/organization/organization
/m/0307yf5	/media_common/creative_work,/music/release
/m/0307zp	
/m/0307zp8	/media_common/creative_work,/music/release
/m/0307zv4	/music/release_component,/music/release,/media_common/creative_work
/m/03080lb	/music/release,/media_common/creative_work
/m/030811	
/m/03081yc	/media_common/creative_work,/music/release,/music/release_component
/m/0308426	/media_common/creative_work,/music/release
/m/030871r	/music/release,/media_common/creative_work
/m/0308c44	/media_common/creative_work,/music/release
/m/0308dwl	/music/release,/media_common/creative_work
/m/0308gk6	/music/release,/media_common/creative_work
/m/0308md	/book/newspaper,/book/periodical,/education/school_newspaper
/m/0308wt3	/media_common/creative_work,/music/release
/m/0308x6f	/music/release,/media_common/creative_work
/m/0308zvm	/music/release,/media_common/creative_work
/m/0309105	/music/release,/media_common/creative_work
/m/03093wt	/media_common/creative_work,/music/release
/m/0309_j_	/music/release,/media_common/creative_work
/m/0309bbc	/media_common/creative_work,/music/release
/m/0309bh_	/media_common/creative_work,/music/release
/m/0309hxp	/media_common/creative_work,/music/release
/m/0309r	/time/day_of_year
/m/0309r3g	/media_common/creative_work,/music/release
/m/0309tl6	/music/release,/media_common/creative_work
/m/0309v2p	/media_common/creative_work,/music/release
/m/0309v8l	/media_common/creative_work,/music/release
/m/030_02s	/music/release,/media_common/creative_work
/m/030_2rz	/media_common/creative_work,/music/release
/m/030_8v	/biology/organism_classification
/m/030_c9v	/music/release,/media_common/creative_work
/m/030_ddc	/media_common/creative_work,/music/release
/m/030_fh7	/music/release,/media_common/creative_work
/m/030_jzp	/media_common/creative_work,/music/release
/m/030_r2t	/music/release,/media_common/creative_work,/music/release_component
/m/030_ygv	/music/release_component,/media_common/creative_work,/music/release
/m/030_z7c	/media_common/creative_work,/music/release
/m/030b05f	/media_common/creative_work,/music/release
/m/030b1bp	/media_common/creative_work,/music/release
/m/030bqm	/biology/organism_classification
/m/030brdf	/music/release,/media_common/creative_work
/m/030brjb	/media_common/creative_work,/music/release
/m/030bs26	/media_common/creative_work,/music/release
/m/030bv7n	/music/release,/media_common/creative_work
/m/030bwjt	/music/release,/media_common/creative_work
/m/030bwsn	/music/release,/media_common/creative_work
/m/030bzht	/music/release,/media_common/creative_work
/m/030c420	/music/release,/media_common/creative_work
/m/030cbs7	/media_common/creative_work,/music/release
/m/030cc2l	/media_common/creative_work,/music/release
/m/030cg93	/media_common/creative_work,/music/release
/m/030ckwm	/media_common/creative_work,/music/release
/m/030ct8	/geography/geographical_feature,/geography/mountain,/location/location
/m/030cths	/music/release,/media_common/creative_work
/m/030cv3m	/media_common/creative_work,/music/release
/m/030cvkf	/music/release,/media_common/creative_work
/m/030cy1m	/music/release,/media_common/creative_work
/m/030cy4k	/media_common/creative_work,/music/release
/m/030cy_0	/music/release,/media_common/creative_work
/m/030d3tp	/music/release,/media_common/creative_work
/m/030d53r	/music/release,/media_common/creative_work
/m/030d56p	/music/release,/media_common/creative_work
/m/030d5qg	/media_common/creative_work,/music/release
/m/030dcty	/media_common/creative_work,/music/release
/m/030dd72	/media_common/creative_work,/music/release
/m/030df2g	/music/release,/media_common/creative_work
/m/030dhh	/people/deceased_person,/base/braziliangovt/politician,/music/lyricist,/government/politician,/music/composer,/people/person,/music/songwriter,/book/author
/m/030dkf	/film/cinematographer,/film/writer,/film/music_contributor,/people/person
/m/030dmdk	/media_common/creative_work,/music/release
/m/030dr0c	/music/release,/media_common/creative_work
/m/030dz1s	/music/release,/media_common/creative_work
/m/030f_dt	/media_common/creative_work,/music/release
/m/030f_mn	/media_common/creative_work,/music/release
/m/030fg1j	/music/release,/media_common/creative_work
/m/030fsxr	/music/release,/music/release_component,/media_common/creative_work
/m/030fywp	/music/release,/media_common/creative_work,/music/release_component
/m/030fzgf	/media_common/creative_work,/music/release
/m/030g7jt	/music/release,/media_common/creative_work
/m/030g9dm	/music/release,/media_common/creative_work
/m/030g9mg	/music/release,/media_common/creative_work
/m/030g9sc	/media_common/creative_work,/music/release
/m/030ggsw	/media_common/creative_work,/music/release
/m/030gl87	/music/release,/media_common/creative_work
/m/030gq00	/music/release,/media_common/creative_work
/m/030gqlc	/music/release,/media_common/creative_work,/music/release_component
/m/030gr5s	/media_common/creative_work,/music/release
/m/030gyvm	/media_common/creative_work,/music/release
/m/030h313	/media_common/creative_work,/music/release
/m/030h3c0	/music/release,/media_common/creative_work
/m/030h8r8	/music/release,/media_common/creative_work
/m/030h91m	/media_common/creative_work,/music/release
/m/030hc78	/music/release,/media_common/creative_work
/m/030hcyg	/media_common/creative_work,/music/release
/m/030hgz2	/media_common/creative_work,/music/release
/m/030hhbj	/music/release,/media_common/creative_work
/m/030hkzw	/music/release,/media_common/creative_work
/m/030hl2t	/music/release,/media_common/creative_work
/m/030hl8p	/media_common/creative_work,/music/release
/m/030hmnt	/media_common/creative_work,/music/release
/m/030hyrl	/music/release,/media_common/creative_work
/m/030j4fm	/music/release,/media_common/creative_work
/m/030j55y	/media_common/creative_work,/music/release
/m/030j_fd	/music/release,/media_common/creative_work
/m/030jdk6	/media_common/creative_work,/music/release
/m/030jgf8	/music/release,/media_common/creative_work
/m/030jjnn	/media_common/creative_work,/music/release
/m/030jkq9	/music/release,/media_common/creative_work
/m/030k07b	/music/release,/media_common/creative_work
/m/030k3t	/tv/tv_program
/m/030k3t8	/music/release,/media_common/creative_work
/m/030k6r	/people/person,/film/writer
/m/030k9zn	/media_common/creative_work,/music/release
/m/030kbqv	/music/release,/media_common/creative_work
/m/030kd3v	/media_common/creative_work,/music/release
/m/030kf9g	/media_common/creative_work,/music/release
/m/030kg94	/media_common/creative_work,/music/release
/m/030kgk1	/media_common/creative_work,/music/release
/m/030kh0b	/music/release,/media_common/creative_work
/m/030khjx	/music/release,/media_common/creative_work
/m/030klz9	/media_common/creative_work,/music/release
/m/030krv9	/music/release,/media_common/creative_work
/m/030kt89	/media_common/creative_work,/music/release
/m/030kv22	/music/release,/media_common/creative_work
/m/030kzvh	/media_common/creative_work,/music/release
/m/030l0r7	/media_common/creative_work,/music/release
/m/030l2dr	/music/release,/media_common/creative_work
/m/030l5hn	/media_common/creative_work,/music/release
/m/030l6k9	/music/release,/media_common/creative_work
/m/030l9vm	/music/release,/media_common/creative_work
/m/030lj33	/media_common/creative_work,/music/release
/m/030lkf9	/media_common/creative_work,/music/release
/m/030lw56	/media_common/creative_work,/music/release
/m/030lxn	
/m/030lyvy	/media_common/creative_work,/music/release
/m/030m1	/time/day_of_year
/m/030m262	/music/release,/media_common/creative_work
/m/030m6g8	/media_common/creative_work,/music/release
/m/030md7l	/music/release,/media_common/creative_work
/m/030mfqw	/media_common/creative_work,/music/release
/m/030mhkp	/music/release,/media_common/creative_work
/m/030mkb	
/m/030mp2j	/media_common/creative_work,/music/release
/m/030mq55	/music/release,/music/release_component,/media_common/creative_work
/m/030myxt	/media_common/creative_work,/music/release
/m/030n3h5	/music/release,/media_common/creative_work
/m/030n4vr	/music/release,/media_common/creative_work
/m/030n6l1	/music/release,/media_common/creative_work
/m/030n90v	/media_common/creative_work,/music/release
/m/030ncw4	/music/release,/media_common/creative_work
/m/030nd_l	/media_common/creative_work,/music/release
/m/030ngwy	/media_common/creative_work,/music/release
/m/030nk0t	/music/release,/media_common/creative_work
/m/030nmx9	/media_common/creative_work,/music/release
/m/030nrqn	/people/person
/m/030nv3c	/people/person,/business/board_member
/m/030nxmn	/business/job_title
/m/030pb32	/business/board_member,/people/person
/m/030pbb1	/business/job_title
/m/030pf9s	/business/board_member,/people/person
/m/030pfj4	/people/person
/m/030pfkp	/business/job_title,/user/osprey/default_domain/occupation,/fictional_universe/character_occupation,/film/film_job
/m/030pfp0	/business/employer,/venture_capital/venture_investor
/m/030q8fz	/user/narphorium/people/nndb_person,/business/board_member,/organization/organization_founder,/people/person
/m/030q_2m	/business/company_advisor,/people/person
/m/030qgm	/base/argumentmaps/idea,/user/alexander/default_domain/philosophy,/symbols/namesake
/m/030qjk	/base/saturdaynightlive/snl_actor,/tv/tv_actor,/theater/theater_actor,/people/person,/base/saturdaynightlive/snl_cast_member,/people/deceased_person,/award/award_nominee,/film/actor,/base/americancomedy/comedian
/m/030qkbf	/people/person
/m/030qlb3	/business/employer
/m/030qpbx	/people/person,/business/board_member
/m/030qr3n	/venture_capital/venture_investor
/m/030qt_d	/organization/organization_founder,/people/person
/m/030qvdt	/people/person,/business/board_member
/m/030qvgr	/people/person,/business/board_member
/m/030qvsj	/people/person,/business/board_member
/m/030qyd6	/people/person,/business/board_member
/m/030qzn9	/location/location
/m/030r13s	/location/administrative_division,/location/statistical_region,/location/dated_location,/location/location
/m/030r7gl	/business/board_member,/people/person
/m/030r7sd	/people/person
/m/030r8by	/business/job_title
/m/030r9w	/book/written_work,/book/book
/m/030rbm_	/venture_capital/venture_investor
/m/030rbz	/people/person,/people/deceased_person
/m/030rh1f	/user/narphorium/people/nndb_person,/people/person,/business/board_member
/m/030rhqx	/organization/organization,/venture_capital/venture_funded_company,/business/employer,/business/business_operation
/m/030rkt	
/m/030rm6	/time/event,/soccer/football_award
/m/030rm68	/music/release,/media_common/creative_work
/m/030rqp	/people/ethnicity
/m/030rr2k	/music/release_component,/media_common/creative_work,/music/release
/m/030rwl	/metropolitan_transit/transit_stop,/location/location
/m/030rzj8	/music/release,/media_common/creative_work
/m/030s4qc	/music/release,/media_common/creative_work
/m/030s8f6	/music/release,/media_common/creative_work
/m/030sgh4	/music/release,/media_common/creative_work
/m/030sp07	/media_common/creative_work,/music/release
/m/030ssjj	/comic_books/comic_book_story,/fictional_universe/work_of_fiction
/m/030t52	/music/artist,/people/person,/music/drummer
/m/030t56r	/media_common/creative_work,/music/release,/music/release_component
/m/030t5d5	/media_common/creative_work,/music/release
/m/030td1	
/m/030tpw_	/music/release,/media_common/creative_work
/m/030tvgg	/music/release,/media_common/creative_work
/m/030txn9	/music/release,/media_common/creative_work
/m/030tyq_	/music/release,/media_common/creative_work
/m/030vbd	
/m/030vdt_	/music/release,/media_common/creative_work
/m/030vjxx	/media_common/creative_work,/music/release
/m/030vrj7	/music/release,/media_common/creative_work
/m/030w22k	/media_common/creative_work,/music/release
/m/030wctp	/music/release,/music/release_component,/media_common/creative_work
/m/030wd5g	/music/release,/media_common/creative_work
/m/030wk70	/music/release,/media_common/creative_work
/m/030x063	/music/release,/media_common/creative_work
/m/030x1pq	/music/release,/media_common/creative_work
/m/030x2l_	/music/release,/music/release_component,/media_common/creative_work
/m/030x2wv	/media_common/creative_work,/music/release
/m/030x7cw	/media_common/creative_work,/music/release
/m/030xc2z	/music/release,/media_common/creative_work
/m/030xc5x	/music/release,/media_common/creative_work
/m/030xcr1	/media_common/creative_work,/music/release
